date,country_code,supplier_id,financial_risk,operational_risk,geopolitical_risk,compliance_risk,cyber_risk,climate_risk,supply_chain_risk,currency_risk,overall_risk_score,overall_risk,risk_category,risk_trend,assessment_method,assessed_by,mitigation_plan,next_review_date
2020-07,VN,SUP-0134,28.88,54.96,16.21,47.43,33.54,19.89,27.71,2.58,28.9,28.9,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,VN,SUP-0135,24.79,66.75,24.94,46.72,31.91,13.97,25.71,5.8,30.07,30.07,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,VN,SUP-0136,31.2,53.21,19.08,49.32,34.24,21.33,20.21,0,28.58,28.58,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,VN,SUP-0137,37.98,53.84,22.79,45.66,30.17,13.04,19.26,5.34,28.51,28.51,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,VN,SUP-0138,30.78,72.78,21.75,43.08,32.77,15.59,31.4,7.21,31.92,31.92,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,KR,SUP-0139,24.96,52.63,30.57,29.11,34.26,5.51,15.84,10.33,25.4,25.4,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,KR,SUP-0140,25.25,46.67,29.29,31.32,30.67,5.54,11.97,15.03,24.47,24.47,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,KR,SUP-0141,26.14,47.78,31.64,28.78,29.98,3.28,12.0,7.23,23.35,23.35,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,KR,SUP-0142,26.48,63.3,31.36,34.64,30.98,0,28.18,9.89,28.1,28.1,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,KR,SUP-0143,24.89,38.48,30.87,23.15,32.57,5.03,9.23,11.47,21.96,21.96,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,KR,SUP-0144,24.59,59.0,30.34,28.29,33.49,5.23,22.27,14.92,27.27,27.27,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,KR,SUP-0145,25.57,42.19,30.75,33.97,25.61,3.49,12.87,13.56,23.5,23.5,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,KR,SUP-0146,24.06,52.97,30.29,33.41,39.29,3.05,13.87,10.31,25.9,25.9,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,KR,SUP-0147,27.36,56.45,36.34,28.21,34.91,7.03,22.76,8.58,27.71,27.71,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,KR,SUP-0148,17.36,46.19,35.75,33.51,27.87,0.28,19.55,16.41,24.61,24.61,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,KR,SUP-0149,28.17,54.26,36.08,33.74,39.89,3.3,17.77,12.59,28.23,28.23,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,KR,SUP-0150,29.4,62.64,29.64,30.09,35.21,7.29,17.59,12.5,28.05,28.05,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,BR,SUP-0151,43.25,47.35,45.3,49.39,32.67,21.32,21.48,21.97,35.34,35.34,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,BR,SUP-0152,38.55,59.26,48.44,50.96,34.79,18.83,21.37,22.19,36.8,36.8,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,BR,SUP-0153,35.12,59.96,47.05,45.56,32.9,13.91,30.16,23.87,36.07,36.07,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,BR,SUP-0154,40.59,43.98,44.7,46.16,27.73,16.86,30.41,21.78,34.03,34.03,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,BR,SUP-0155,36.7,67.96,50.6,51.53,29.2,14.22,36.8,30.79,39.73,39.73,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,BR,SUP-0156,37.04,66.03,56.67,49.13,28.82,21.11,30.5,25.51,39.35,39.35,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,BR,SUP-0157,42.03,40.39,51.18,51.24,34.72,17.47,18.46,24.63,35.02,35.02,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,BR,SUP-0158,38.59,57.84,53.49,47.47,36.99,17.07,25.64,22.9,37.5,37.5,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,BR,SUP-0159,44.55,61.73,49.51,43.71,34.98,13.72,32.16,23.74,38.01,38.01,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,BR,SUP-0160,44.3,45.96,46.29,51.25,37.28,14.51,19.54,24.16,35.41,35.41,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,MX,SUP-0161,38.73,52.22,44.1,53.23,23.01,10.67,23.53,21.56,33.38,33.38,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,MX,SUP-0162,42.86,57.38,41.96,52.15,30.68,14.34,24.92,24.08,36.05,36.05,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,MX,SUP-0163,34.13,44.82,46.63,51.13,29.69,17.61,21.49,23.7,33.65,33.65,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,MX,SUP-0164,32.43,48.93,40.74,55.02,37.46,13.53,17.56,22.81,33.56,33.56,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,MX,SUP-0165,30.9,63.24,41.1,45.71,36.76,14.61,29.4,17.07,34.85,34.85,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,MX,SUP-0166,31.99,59.51,42.94,50.23,26.22,5.35,21.74,19.74,32.21,32.21,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,MX,SUP-0167,34.28,43.3,40.96,52.03,28.85,9.18,15.9,18.54,30.38,30.38,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,MX,SUP-0168,31.86,54.79,39.11,50.12,31.63,16.7,19.18,26.36,33.72,33.72,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,MX,SUP-0169,42.17,50.28,43.32,54.0,28.01,13.73,22.64,24.66,34.85,34.85,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,MX,SUP-0170,41.33,61.62,38.29,57.6,36.47,11.33,24.48,26.68,37.22,37.22,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,TH,SUP-0171,29.01,59.04,40.06,54.84,21.29,11.79,23.0,25.37,33.05,33.05,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,TH,SUP-0172,23.96,52.64,45.04,51.68,33.38,13.43,23.11,19.76,32.88,32.88,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,TH,SUP-0173,39.57,49.32,40.73,53.65,39.97,15.68,13.52,20.19,34.08,34.08,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,TH,SUP-0174,30.66,42.46,42.39,48.65,37.56,7.88,18.67,26.86,31.89,31.89,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,TH,SUP-0175,29.36,56.86,40.39,50.79,34.14,9.48,27.94,18.96,33.49,33.49,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,TH,SUP-0176,36.02,53.62,38.77,52.18,34.75,14.71,22.51,19.02,33.95,33.95,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,TH,SUP-0177,25.2,56.32,41.0,53.48,29.07,14.67,20.33,18.96,32.38,32.38,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,TH,SUP-0178,37.39,49.53,44.23,49.56,34.75,12.47,26.38,23.22,34.69,34.69,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,PL,SUP-0179,16.35,69.22,29.44,39.72,27.17,9.56,32.59,22.76,30.85,30.85,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,PL,SUP-0180,33.2,53.53,33.66,42.19,27.02,9.13,16.63,19.49,29.36,29.36,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,PL,SUP-0181,21.7,53.88,27.35,36.44,28.87,15.66,26.21,23.13,29.15,29.15,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,PL,SUP-0182,26.1,62.56,27.91,37.31,38.44,13.97,20.37,18.29,30.62,30.62,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,PL,SUP-0183,22.92,53.64,30.62,34.38,29.79,13.67,16.5,20.04,27.69,27.69,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,PL,SUP-0184,27.6,58.03,26.45,37.12,32.76,9.35,26.05,22.85,30.03,30.03,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,PL,SUP-0185,26.85,54.1,23.64,37.93,30.22,9.55,27.67,19.96,28.74,28.74,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,PL,SUP-0186,22.53,46.91,30.98,33.54,28.92,9.13,14.79,18.26,25.63,25.63,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,TR,SUP-0187,44.6,53.9,42.6,53.08,40.37,8.18,26.96,35.27,38.12,38.12,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,TR,SUP-0188,47.05,66.53,37.59,44.96,36.31,20.41,33.48,34.36,40.09,40.09,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,TR,SUP-0189,44.46,55.56,39.5,52.92,30.76,17.84,28.79,38.3,38.52,38.52,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,TR,SUP-0190,41.96,53.77,34.18,46.86,25.71,16.15,28.21,40.15,35.87,35.87,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,TR,SUP-0191,43.75,57.74,40.87,49.98,38.66,9.36,29.11,38.26,38.47,38.47,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,TR,SUP-0192,46.32,54.24,34.93,55.39,35.35,15.61,32.09,37.18,38.89,38.89,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,ZA,SUP-0193,40.51,56.47,49.84,44.44,33.19,13.23,28.99,9.33,34.5,34.5,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,ZA,SUP-0194,41.74,68.86,47.13,44.71,37.51,17.65,27.5,12.68,37.22,37.22,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,ZA,SUP-0195,44.91,51.9,43.83,45.45,36.22,22.42,27.76,8.35,35.1,35.1,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,ZA,SUP-0196,39.71,63.12,47.44,48.69,35.1,24.74,33.25,12.49,38.07,38.07,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,AU,SUP-0197,18.66,49.76,5.68,26.78,36.55,6.47,17.59,11.47,21.62,21.62,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,AU,SUP-0198,29.83,48.3,15.06,23.4,33.87,9.6,8.19,17.77,23.25,23.25,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,AU,SUP-0199,18.08,60.83,6.88,23.11,31.88,10.57,15.28,16.08,22.84,22.84,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,AU,SUP-0200,20.99,55.42,7.79,28.95,27.18,0,19.48,12.3,21.52,21.52,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,CA,SUP-0201,23.81,73.26,9.05,22.41,27.3,7.72,33.59,4.74,25.24,25.24,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,CA,SUP-0202,16.1,50.78,12.08,26.62,28.28,4.29,19.04,3.99,20.15,20.15,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,CA,SUP-0203,18.48,45.5,17.31,25.54,34.76,0,15.3,5.52,20.3,20.3,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,CA,SUP-0204,28.51,40.15,12.62,22.44,30.66,5.53,11.85,6.84,19.82,19.82,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-07,CA,SUP-0205,25.98,50.17,12.21,29.11,36.32,6.48,15.62,10.39,23.29,23.29,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-08-15
2020-08,CN,SUP-0001,43.45,47.78,45.11,40.37,26.31,1.99,24.56,18.8,31.05,31.05,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0002,42.79,50.38,45.94,49.06,35.91,6.59,23.39,20.15,34.28,34.28,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0003,42.26,65.29,51.24,42.02,33.32,8.73,29.44,23.04,36.92,36.92,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0004,38.55,58.72,50.16,41.15,36.28,3.42,26.41,18.76,34.18,34.18,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0005,40.91,57.1,45.08,39.71,24.19,8.06,33.31,18.91,33.41,33.41,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0006,41.51,58.76,43.47,46.08,34.13,2.76,24.56,23.35,34.33,34.33,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0007,40.4,32.31,45.37,46.11,31.69,3.59,19.73,18.45,29.71,29.71,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0008,41.16,44.53,45.33,47.39,28.09,7.67,20.85,21.85,32.11,32.11,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0009,36.09,57.84,47.41,44.53,36.82,5.24,28.02,18.9,34.36,34.36,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0010,46.43,56.46,48.62,39.01,24.93,2.32,32.65,20.82,33.91,33.91,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0011,47.73,47.59,38.77,46.52,34.82,2.54,17.77,18.23,31.75,31.75,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0012,40.95,54.84,49.29,48.33,36.57,0.33,31.46,16.63,34.8,34.8,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0013,45.03,51.84,44.2,45.27,30.81,5.21,23.73,20.96,33.38,33.38,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0014,42.83,44.29,42.99,43.5,29.23,5.48,24.44,24.41,32.15,32.15,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0015,39.48,54.05,46.92,41.65,31.93,2.79,25.44,24.08,33.29,33.29,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0016,40.04,68.67,51.51,47.37,36.22,5.29,32.94,24.29,38.29,38.29,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0017,45.87,47.43,52.34,46.23,32.75,2.08,25.86,13.91,33.31,33.31,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0018,46.16,47.11,46.67,43.94,27.16,6.84,17.85,16.75,31.56,31.56,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0019,38.0,47.1,49.35,46.53,29.94,0.02,22.31,20.11,31.67,31.67,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0020,29.74,57.21,46.17,44.76,37.48,0,25.99,21.41,32.84,32.84,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0021,40.25,61.11,48.4,47.35,33.66,2.56,29.76,14.32,34.68,34.68,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0022,42.52,60.99,47.6,47.33,29.66,4.14,29.0,23.27,35.56,35.56,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0023,40.82,49.5,50.87,42.66,33.04,2.86,22.46,20.61,32.85,32.85,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0024,38.99,61.02,45.45,47.57,33.41,8.28,38.09,20.27,36.64,36.64,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0025,41.58,52.72,52.3,43.46,28.2,5.33,27.05,20.22,33.86,33.86,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0026,41.01,39.22,50.31,43.39,30.79,2.13,20.34,18.21,30.68,30.68,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0027,43.72,48.95,48.94,42.8,27.88,2.81,20.52,21.67,32.16,32.16,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0028,38.75,50.66,48.51,48.51,39.1,7.62,25.03,17.55,34.47,34.47,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0029,38.86,66.86,49.5,36.34,31.64,5.41,36.73,17.19,35.32,35.32,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0030,43.12,34.83,42.7,46.42,32.93,0.73,14.5,18.73,29.24,29.24,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0031,43.41,71.99,50.11,43.99,31.79,1.72,36.47,22.39,37.73,37.73,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0032,46.1,66.44,42.78,46.19,24.87,7.1,29.05,19.54,35.26,35.26,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0033,46.19,62.51,45.79,43.42,29.67,7.04,29.98,22.71,35.91,35.91,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0034,43.36,53.79,49.46,39.44,29.49,6.55,30.26,21.42,34.22,34.22,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,CN,SUP-0035,41.37,54.7,50.01,40.58,23.0,6.78,25.96,21.9,33.04,33.04,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0036,29.75,55.14,33.54,48.89,39.72,7.74,23.78,15.91,31.81,31.81,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0037,34.08,41.41,39.5,41.64,25.1,15.64,13.42,20.71,28.94,28.94,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0038,28.73,42.32,36.06,49.3,31.82,16.57,22.45,19.73,30.87,30.87,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0039,31.94,58.84,36.74,47.71,34.93,15.97,23.71,17.5,33.42,33.42,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0040,30.95,55.21,32.39,43.82,33.44,18.2,26.41,20.65,32.63,32.63,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0041,35.06,59.78,34.82,50.32,30.29,15.7,30.02,14.96,33.87,33.87,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0042,30.69,45.89,36.68,44.35,34.9,17.69,16.32,20.23,30.84,30.84,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0043,38.73,61.58,37.31,44.86,36.66,16.55,27.99,22.9,35.82,35.82,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0044,32.41,65.74,30.53,47.74,37.2,11.97,21.6,17.72,33.11,33.11,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0045,31.04,81.54,37.26,46.29,35.69,17.25,34.05,19.28,37.8,37.8,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0046,25.19,62.13,32.16,44.47,40.96,18.35,30.63,22.31,34.52,34.52,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0047,30.45,55.65,34.34,50.9,28.95,11.87,23.94,24.09,32.53,32.53,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0048,35.69,62.37,37.99,50.59,38.11,14.67,26.95,17.97,35.54,35.54,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0049,29.17,60.98,37.01,46.36,39.97,20.09,26.05,21.84,35.18,35.18,Medium,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0050,30.89,54.8,35.12,46.76,28.17,15.47,22.52,16.07,31.23,31.23,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0051,42.18,57.63,33.05,48.15,34.8,10.85,25.9,18.04,33.82,33.82,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0052,28.9,63.33,32.65,47.44,28.07,14.78,29.88,19.86,33.11,33.11,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0053,36.18,54.32,35.88,45.3,29.0,13.32,28.27,17.75,32.5,32.5,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0054,32.56,59.27,33.43,47.92,33.98,16.5,22.29,18.38,33.04,33.04,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0055,24.39,65.18,37.95,48.66,35.57,15.27,29.56,19.18,34.47,34.47,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0056,36.22,59.62,33.65,50.67,28.72,14.67,26.42,15.49,33.18,33.18,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0057,36.24,54.21,27.61,43.11,27.08,15.47,14.75,18.2,29.58,29.58,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0058,38.59,41.39,27.58,46.04,38.36,16.88,20.96,17.49,30.91,30.91,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0059,39.7,56.23,31.23,43.42,17.86,12.12,19.76,19.29,29.95,29.95,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0060,30.43,60.02,28.91,46.72,30.0,18.04,25.63,15.37,31.89,31.89,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0061,32.37,61.22,40.52,41.89,27.92,18.88,31.61,15.27,33.71,33.71,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0062,39.02,45.04,34.63,53.31,34.97,17.52,15.49,16.08,32.01,32.01,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0063,35.24,58.74,37.92,44.05,24.99,16.32,26.88,15.57,32.46,32.46,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0064,36.63,46.37,31.35,52.34,27.43,9.52,17.68,18.05,29.92,29.92,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,IN,SUP-0065,31.6,66.84,36.63,42.01,39.92,19.62,21.14,15.95,34.21,34.21,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,US,SUP-0066,25.83,65.13,10.29,32.77,31.12,4.82,19.62,0.43,23.75,23.75,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,US,SUP-0067,29.1,57.82,11.48,26.72,33.69,4.26,17.68,1.07,22.73,22.73,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,US,SUP-0068,21.31,56.39,17.28,28.03,33.77,5.8,18.89,2.38,22.98,22.98,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,US,SUP-0069,13.67,43.41,12.27,27.12,28.14,5.66,13.15,4.9,18.54,18.54,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,US,SUP-0070,27.46,67.89,8.96,26.75,28.32,5.64,19.42,1.27,23.21,23.21,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,US,SUP-0071,23.4,59.69,16.0,28.22,29.37,10.12,17.34,0,23.02,23.02,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,US,SUP-0072,32.04,48.96,12.72,32.21,31.09,4.0,14.44,0,21.93,21.93,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,US,SUP-0073,25.5,61.27,10.79,26.92,40.14,2.04,15.79,0.99,22.93,22.93,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,US,SUP-0074,30.84,47.23,18.27,27.74,34.81,12.86,13.34,0,23.14,23.14,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
2020-08,US,SUP-0075,26.77,42.76,7.5,24.5,23.04,3.59,11.85,1.21,17.65,17.65,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2020-09-15
