date,year,month,quarter,country_code,commodity_code,country,commodity,unit,price_usd,price_local_currency,currency_code,exchange_rate,volume_traded,market_volatility_index,economic_cycle_phase,price_change_pct,is_anomaly
2020-04,2020,4,2,CA,SLC,Canada,Silicon,USD/ton,2283.7497,3135.2473,CAD,1.372851,12062,9.655,recession,1.871,false
2020-04,2020,4,2,CA,ALM,Canada,Aluminum,USD/ton,1700.842,2384.896,CAD,1.402186,108051,7.299,recession,6.568,false
2020-04,2020,4,2,CA,LIT,Canada,Lithium,USD/ton,36126.9024,50168.8642,CAD,1.388684,46162,29.77,recession,42.199,true
2020-04,2020,4,2,CA,NIC,Canada,Nickel,USD/ton,17186.6031,24060.6068,CAD,1.399963,20882,12.512,recession,-1.464,false
2020-04,2020,4,2,CA,REE,Canada,Rare Earth,USD/ton,63320.3158,87974.2163,CAD,1.389352,11199,19.685,recession,4.815,false
2020-04,2020,4,2,CA,SEM,Canada,Semiconductors,USD/unit,6.2824,8.8785,CAD,1.413239,10754,10.708,recession,2.022,false
2020-04,2020,4,2,CA,RBR,Canada,Rubber,USD/ton,1283.5952,1801.685,CAD,1.403624,43169,6.185,recession,-0.53,false
2020-04,2020,4,2,CA,TIM,Canada,Timber,USD/m³,314.2385,437.8336,CAD,1.393316,39797,7.256,recession,-0.732,false
2020-04,2020,4,2,CA,CEM,Canada,Cement,USD/ton,98.0166,138.2987,CAD,1.410972,22512,4.154,recession,-0.439,false
2020-04,2020,4,2,CA,GLS,Canada,Glass,USD/ton,735.197,1037.9118,CAD,1.411747,21947,5.721,recession,-2.061,false
2020-04,2020,4,2,CA,PAP,Canada,Paper,USD/ton,567.91,790.9075,CAD,1.392663,15462,4.437,recession,-1.25,false
2020-05,2020,5,2,IN,STL,India,Steel,USD/ton,296.882,25476.2375,INR,85.812683,106461,7.545,recession,7.273,false
2020-05,2020,5,2,IN,COP,India,Copper,USD/ton,3786.1065,327706.6217,INR,86.555047,37863,9.214,recession,3.469,false
2020-05,2020,5,2,IN,PLA,India,Plastic,USD/ton,715.1674,62072.2599,INR,86.794031,38956,4.402,recession,-1.149,false
2020-05,2020,5,2,IN,CTN,India,Cotton,USD/ton,950.2974,81893.391,INR,86.176588,16564,6.684,recession,1.954,false
2020-05,2020,5,2,IN,SLC,India,Silicon,USD/ton,1657.0152,143907.8599,INR,86.847639,46805,9.302,recession,-0.863,false
2020-05,2020,5,2,IN,ALM,India,Aluminum,USD/ton,1222.7993,103683.7677,INR,84.79214,10358,5.925,recession,2.642,false
2020-05,2020,5,2,IN,LIT,India,Lithium,USD/ton,20471.198,1741056.5774,INR,85.049081,6399,22.532,recession,-21.52,true
2020-05,2020,5,2,IN,NIC,India,Nickel,USD/ton,12883.945,1095670.8255,INR,85.041564,13335,13.896,recession,5.416,false
2020-05,2020,5,2,IN,REE,India,Rare Earth,USD/ton,44709.0581,3847179.8651,INR,86.049226,39683,18.532,recession,1.519,false
2020-05,2020,5,2,IN,SEM,India,Semiconductors,USD/unit,4.5957,393.8781,INR,85.706447,31108,11.387,recession,3.964,false
2020-05,2020,5,2,IN,RBR,India,Rubber,USD/ton,930.8568,80676.0072,INR,86.668546,26396,6.639,recession,-1.827,false
2020-05,2020,5,2,IN,TIM,India,Timber,USD/m³,227.6773,19790.6026,INR,86.923917,22360,7.313,recession,0.893,false
2020-05,2020,5,2,IN,CEM,India,Cement,USD/ton,81.8456,7042.5277,INR,86.046539,103890,9.022,recession,14.35,false
2020-05,2020,5,2,IN,GLS,India,Glass,USD/ton,545.5643,46438.3777,INR,85.119895,20072,5.108,recession,0.308,false
2020-05,2020,5,2,IN,PAP,India,Paper,USD/ton,417.7884,36068.7449,INR,86.332557,28033,4.463,recession,-1.324,false
2020-05,2020,5,2,CN,STL,China,Steel,USD/ton,319.7171,2354.6162,CNY,7.364686,15124,8.98,recession,11.371,false
2020-05,2020,5,2,CN,COP,China,Copper,USD/ton,3964.0509,28837.6832,CNY,7.274801,27504,9.486,recession,4.246,false
2020-05,2020,5,2,CN,PLA,China,Plastic,USD/ton,767.7903,5662.1824,CNY,7.374647,3519,4.066,recession,-0.19,false
2020-05,2020,5,2,CN,CTN,China,Cotton,USD/ton,1017.7317,7492.1771,CNY,7.361643,12016,6.871,recession,2.49,false
2020-05,2020,5,2,CN,SLC,China,Silicon,USD/ton,1680.7187,12263.4925,CNY,7.296577,16376,9.799,recession,-2.283,false
2020-05,2020,5,2,CN,ALM,China,Aluminum,USD/ton,1310.2464,9614.5714,CNY,7.337987,86309,5.102,recession,0.29,false
2020-05,2020,5,2,CN,LIT,China,Lithium,USD/ton,19800.2798,145080.3373,CNY,7.327186,32606,27.872,recession,36.778,true
2020-05,2020,5,2,CN,NIC,China,Nickel,USD/ton,13629.2364,98877.0319,CNY,7.254774,9960,12.035,recession,0.1,false
2020-05,2020,5,2,CN,REE,China,Rare Earth,USD/ton,47382.1068,344555.1167,CNY,7.27184,40626,19.881,recession,-5.375,false
2020-05,2020,5,2,CN,SEM,China,Semiconductors,USD/unit,4.7575,34.736,CNY,7.301272,39105,10.159,recession,0.454,false
2020-05,2020,5,2,CN,RBR,China,Rubber,USD/ton,1006.8919,7415.2722,CNY,7.364517,11494,6.008,recession,0.023,false
2020-05,2020,5,2,CN,TIM,China,Timber,USD/m³,237.1497,1744.5742,CNY,7.356427,16275,7.237,recession,0.678,false
2020-05,2020,5,2,CN,CEM,China,Cement,USD/ton,86.9328,631.8582,CNY,7.268349,52538,8.832,recession,13.805,false
2020-05,2020,5,2,CN,GLS,China,Glass,USD/ton,578.9246,4257.9384,CNY,7.35491,5634,5.727,recession,2.077,false
2020-05,2020,5,2,CN,PAP,China,Paper,USD/ton,441.8432,3258.8191,CNY,7.37551,33032,4.334,recession,0.953,false
2020-05,2020,5,2,US,STL,United States,Steel,USD/ton,418.6827,433.5912,USD,1.035608,104730,7.012,recession,5.747,false
2020-05,2020,5,2,US,COP,United States,Copper,USD/ton,5328.4345,5558.9039,USD,1.043253,40446,8.065,recession,-0.184,false
2020-05,2020,5,2,US,PLA,United States,Plastic,USD/ton,1025.7352,1049.1137,USD,1.022792,43257,4.248,recession,0.71,false
2020-05,2020,5,2,US,CTN,United States,Cotton,USD/ton,1357.0359,1391.1886,USD,1.025167,45692,6.668,recession,-1.909,false
2020-05,2020,5,2,US,SLC,United States,Silicon,USD/ton,2336.4734,2398.8316,USD,1.026689,44492,9.227,recession,-0.648,false
2020-05,2020,5,2,US,ALM,United States,Aluminum,USD/ton,1785.3095,1834.4291,USD,1.027513,74576,5.389,recession,1.112,false
2020-05,2020,5,2,US,LIT,United States,Lithium,USD/ton,29144.3986,30096.4506,USD,1.032667,42542,33.599,recession,53.139,true
2020-05,2020,5,2,US,NIC,United States,Nickel,USD/ton,18575.4554,19071.5774,USD,1.026708,44233,14.049,recession,5.854,false
2020-05,2020,5,2,US,REE,United States,Rare Earth,USD/ton,68814.3406,71048.3654,USD,1.032465,9007,18.434,recession,1.24,false
2020-05,2020,5,2,US,SEM,United States,Semiconductors,USD/unit,6.6519,6.9066,USD,1.038279,12260,10.902,recession,2.577,false
2020-05,2020,5,2,US,RBR,United States,Rubber,USD/ton,1379.2924,1423.0954,USD,1.031758,33393,6.674,recession,1.925,false
2020-05,2020,5,2,US,TIM,United States,Timber,USD/m³,325.0128,339.2378,USD,1.043768,37453,7.166,recession,-0.475,false
2020-05,2020,5,2,US,CEM,United States,Cement,USD/ton,117.9688,121.2918,USD,1.028169,21659,8.797,recession,13.706,false
2020-05,2020,5,2,US,GLS,United States,Glass,USD/ton,790.7206,811.6046,USD,1.026411,43442,5.049,recession,-0.14,false
2020-05,2020,5,2,US,PAP,United States,Paper,USD/ton,608.8439,627.9418,USD,1.031367,31212,4.888,recession,2.537,false
2020-05,2020,5,2,DE,STL,Germany,Steel,USD/ton,410.2448,389.7947,EUR,0.950151,7708,8.762,recession,10.748,false
2020-05,2020,5,2,DE,COP,Germany,Copper,USD/ton,5098.7192,4800.49,EUR,0.941509,19241,8.321,recession,0.918,false
2020-05,2020,5,2,DE,PLA,Germany,Plastic,USD/ton,1003.3462,938.8267,EUR,0.935696,12105,4.826,recession,2.36,false
2020-05,2020,5,2,DE,CTN,Germany,Cotton,USD/ton,1296.5295,1226.6831,EUR,0.946128,26092,6.599,recession,1.711,false
2020-05,2020,5,2,DE,SLC,Germany,Silicon,USD/ton,2202.0798,2095.2937,EUR,0.951507,49668,10.505,recession,-4.301,false
2020-05,2020,5,2,DE,ALM,Germany,Aluminum,USD/ton,1666.504,1573.1876,EUR,0.944005,66120,5.462,recession,-1.319,false
2020-05,2020,5,2,DE,LIT,Germany,Lithium,USD/ton,27234.4072,25463.5422,EUR,0.934977,30072,34.183,recession,54.807,true
2020-05,2020,5,2,DE,NIC,Germany,Nickel,USD/ton,16427.7038,15595.7049,EUR,0.949354,26615,14.307,recession,-6.591,false
2020-05,2020,5,2,DE,REE,Germany,Rare Earth,USD/ton,66912.1389,63853.0907,EUR,0.954283,48340,20.332,recession,6.663,false
2020-05,2020,5,2,DE,SEM,Germany,Semiconductors,USD/unit,6.2941,5.9985,EUR,0.95304,18656,11.507,recession,4.307,false
2020-05,2020,5,2,DE,RBR,Germany,Rubber,USD/ton,1287.6137,1216.8749,EUR,0.945062,38508,6.345,recession,0.986,false
2020-05,2020,5,2,DE,TIM,Germany,Timber,USD/m³,311.2954,292.8813,EUR,0.940847,38056,7.63,recession,1.801,false
2020-05,2020,5,2,DE,CEM,Germany,Cement,USD/ton,111.6701,107.3948,EUR,0.961715,109669,8.263,recession,12.181,false
2020-05,2020,5,2,DE,GLS,Germany,Glass,USD/ton,741.2437,697.715,EUR,0.941276,27669,5.882,recession,-2.521,false
2020-05,2020,5,2,DE,PAP,Germany,Paper,USD/ton,566.1072,543.9293,EUR,0.960824,43498,4.264,recession,-0.754,false
2020-05,2020,5,2,JP,STL,Japan,Steel,USD/ton,401.4785,61978.573,JPY,154.375836,76745,7.735,recession,7.814,false
2020-05,2020,5,2,JP,COP,Japan,Copper,USD/ton,4986.5257,769314.4623,JPY,154.278652,34850,8.054,recession,0.154,false
2020-05,2020,5,2,JP,PLA,Japan,Plastic,USD/ton,976.7826,150708.6461,JPY,154.290881,19920,4.848,recession,2.422,false
2020-05,2020,5,2,JP,CTN,Japan,Cotton,USD/ton,1292.6815,199333.8695,JPY,154.201839,30239,6.06,recession,0.171,false
2020-05,2020,5,2,JP,SLC,Japan,Silicon,USD/ton,2278.6236,352793.4137,JPY,154.82742,7891,10.658,recession,4.737,false
2020-05,2020,5,2,JP,ALM,Japan,Aluminum,USD/ton,1632.5739,249071.2997,JPY,152.563565,66596,5.673,recession,-1.922,false
2020-05,2020,5,2,JP,LIT,Japan,Lithium,USD/ton,27957.2491,4263443.1182,JPY,152.498663,24462,21.308,recession,-18.023,true
2020-05,2020,5,2,JP,NIC,Japan,Nickel,USD/ton,16512.6165,2567416.5691,JPY,155.482117,49685,13.148,recession,-3.28,false
2020-05,2020,5,2,JP,REE,Japan,Rare Earth,USD/ton,62857.5918,9728728.2195,JPY,154.774116,9940,18.528,recession,-1.509,false
2020-05,2020,5,2,JP,SEM,Japan,Semiconductors,USD/unit,6.0684,925.2493,JPY,152.468908,10293,10.537,recession,1.533,false
2020-05,2020,5,2,JP,RBR,Japan,Rubber,USD/ton,1266.8249,193843.5787,JPY,153.015292,29959,6.208,recession,-0.595,false
2020-05,2020,5,2,JP,TIM,Japan,Timber,USD/m³,299.0196,45402.5937,JPY,151.838167,45339,7.932,recession,-2.661,false
2020-05,2020,5,2,JP,CEM,Japan,Cement,USD/ton,109.2577,16859.9431,JPY,154.313498,90055,7.573,recession,10.209,false
2020-05,2020,5,2,JP,GLS,Japan,Glass,USD/ton,734.3383,113316.3442,JPY,154.310809,29139,5.159,recession,0.454,false
2020-05,2020,5,2,JP,PAP,Japan,Paper,USD/ton,578.9471,88782.787,JPY,153.352147,46984,5.311,recession,3.745,false
2020-05,2020,5,2,VN,STL,Vietnam,Steel,USD/ton,306.8459,7663239.7145,VND,24974.232306,59430,8.735,recession,10.67,false
2020-05,2020,5,2,VN,COP,Vietnam,Copper,USD/ton,3872.0372,99340650.6031,VND,25655.913088,27134,8.795,recession,2.273,false
2020-05,2020,5,2,VN,PLA,Vietnam,Plastic,USD/ton,752.8397,18838840.4506,VND,25023.706741,38823,4.785,recession,2.241,false
2020-05,2020,5,2,VN,CTN,Vietnam,Cotton,USD/ton,1005.1456,25633595.2749,VND,25502.371335,47164,7.575,recession,4.5,false
2020-05,2020,5,2,VN,SLC,Vietnam,Silicon,USD/ton,1742.6647,44169335.7303,VND,25345.860008,48430,10.782,recession,5.092,false
2020-05,2020,5,2,VN,ALM,Vietnam,Aluminum,USD/ton,1258.7783,32203957.1714,VND,25583.502422,63842,6.135,recession,3.243,false
2020-05,2020,5,2,VN,LIT,Vietnam,Lithium,USD/ton,21075.1119,537787425.4134,VND,25517.654577,15156,37.649,recession,64.711,true
2020-05,2020,5,2,VN,NIC,Vietnam,Nickel,USD/ton,13255.2046,330619029.4726,VND,24942.582147,16169,13.338,recession,-3.823,false
2020-05,2020,5,2,VN,REE,Vietnam,Rare Earth,USD/ton,48277.8393,1210126643.5878,VND,25065.882423,3784,20.023,recession,5.78,false
2020-05,2020,5,2,VN,SEM,Vietnam,Semiconductors,USD/unit,4.6341,118462.1751,VND,25563.186442,36460,10.457,recession,1.305,false
2020-05,2020,5,2,VN,RBR,Vietnam,Rubber,USD/ton,962.1342,24315918.8739,VND,25272.896172,18930,6.071,recession,-0.203,false
2020-05,2020,5,2,VN,TIM,Vietnam,Timber,USD/m³,231.4378,5765511.7281,VND,24911.713757,32031,7.562,recession,-1.606,false
2020-05,2020,5,2,VN,CEM,Vietnam,Cement,USD/ton,82.8074,2100834.9355,VND,25370.144596,64669,8.435,recession,12.671,false
2020-05,2020,5,2,VN,GLS,Vietnam,Glass,USD/ton,557.0932,14110131.0406,VND,25328.13354,37787,5.076,recession,0.217,false
2020-05,2020,5,2,VN,PAP,Vietnam,Paper,USD/ton,437.0658,10990453.7614,VND,25145.993956,27747,4.502,recession,1.433,false
2020-05,2020,5,2,BR,STL,Brazil,Steel,USD/ton,335.4158,1719.411,BRL,5.126208,7500,8.683,recession,10.524,false
2020-05,2020,5,2,BR,COP,Brazil,Copper,USD/ton,4184.2156,21467.2466,BRL,5.130531,14270,8.499,recession,1.425,false
2020-05,2020,5,2,BR,PLA,Brazil,Plastic,USD/ton,798.0002,4089.6125,BRL,5.124826,15867,4.572,recession,1.635,false
2020-05,2020,5,2,BR,CTN,Brazil,Cotton,USD/ton,1061.5331,5526.2132,BRL,5.205879,29205,6.221,recession,0.63,false
2020-05,2020,5,2,BR,SLC,Brazil,Silicon,USD/ton,1775.6284,9174.2885,BRL,5.166784,26013,9.17,recession,-0.486,false
2020-05,2020,5,2,BR,ALM,Brazil,Aluminum,USD/ton,1339.1907,6828.1961,BRL,5.098748,104258,5.276,recession,0.788,false
2020-05,2020,5,2,BR,LIT,Brazil,Lithium,USD/ton,21007.0064,106792.5694,BRL,5.083664,3569,23.211,recession,-23.461,true
2020-05,2020,5,2,BR,NIC,Brazil,Nickel,USD/ton,13947.6047,71286.4444,BRL,5.111017,18751,12.924,recession,-2.639,false
2020-05,2020,5,2,BR,REE,Brazil,Rare Earth,USD/ton,49125.0384,250906.0044,BRL,5.107497,4912,18.163,recession,0.467,false
2020-05,2020,5,2,BR,SEM,Brazil,Semiconductors,USD/unit,5.0668,25.972,BRL,5.12592,46704,10.536,recession,1.531,false
2020-05,2020,5,2,BR,RBR,Brazil,Rubber,USD/ton,1059.7455,5461.9575,BRL,5.154027,14600,6.165,recession,-0.473,false
2020-05,2020,5,2,BR,TIM,Brazil,Timber,USD/m³,247.304,1240.5106,BRL,5.016136,37048,7.134,recession,0.384,false
2020-05,2020,5,2,BR,CEM,Brazil,Cement,USD/ton,87.7603,445.7931,BRL,5.079667,73351,7.738,recession,10.681,false
2020-05,2020,5,2,BR,GLS,Brazil,Glass,USD/ton,597.4536,3077.6654,BRL,5.151305,10437,5.467,recession,1.334,false
2020-05,2020,5,2,BR,PAP,Brazil,Paper,USD/ton,461.1272,2358.2783,BRL,5.11416,41673,4.061,recession,-0.174,false
2020-05,2020,5,2,KR,STL,South Korea,Steel,USD/ton,386.7316,526074.9497,KRW,1360.310161,58094,7.039,recession,5.826,false
2020-05,2020,5,2,KR,COP,South Korea,Copper,USD/ton,4893.5635,6776853.0344,KRW,1384.850334,21631,8.954,recession,-2.725,false
2020-05,2020,5,2,KR,PLA,South Korea,Plastic,USD/ton,943.3851,1302178.5408,KRW,1380.32559,49880,4.097,recession,-0.276,false
2020-05,2020,5,2,KR,CTN,South Korea,Cotton,USD/ton,1287.6343,1766993.4644,KRW,1372.279013,20702,7.683,recession,4.809,false
2020-05,2020,5,2,KR,SLC,South Korea,Silicon,USD/ton,2176.7326,2996484.8154,KRW,1376.597579,44182,9.566,recession,1.618,false
2020-05,2020,5,2,KR,ALM,South Korea,Aluminum,USD/ton,1595.0205,2200245.3329,KRW,1379.446405,34317,5.4,recession,-1.143,false
2020-05,2020,5,2,KR,LIT,South Korea,Lithium,USD/ton,24902.2522,34347204.3422,KRW,1379.281041,3867,30.747,recession,44.992,true
2020-05,2020,5,2,KR,NIC,South Korea,Nickel,USD/ton,16451.4714,22465746.5845,KRW,1365.576732,34361,12.605,recession,-1.729,false
2020-05,2020,5,2,KR,REE,South Korea,Rare Earth,USD/ton,61299.9053,84350627.9365,KRW,1376.031944,46897,18.223,recession,-0.636,false
2020-05,2020,5,2,KR,SEM,South Korea,Semiconductors,USD/unit,6.0592,8475.2502,KRW,1398.739715,31156,11.12,recession,3.201,false
2020-05,2020,5,2,KR,RBR,South Korea,Rubber,USD/ton,1241.7455,1712382.8106,KRW,1379.012697,5587,6.329,recession,-0.939,false
2020-05,2020,5,2,KR,TIM,South Korea,Timber,USD/m³,301.2293,416151.8199,KRW,1381.511972,26310,8.899,recession,5.426,false
2020-05,2020,5,2,KR,CEM,South Korea,Cement,USD/ton,107.3364,147822.2874,KRW,1377.187353,55565,8.823,recession,13.78,false
2020-05,2020,5,2,KR,GLS,South Korea,Glass,USD/ton,722.7565,1003292.4308,KRW,1388.147276,22340,5.905,recession,2.586,false
2020-05,2020,5,2,KR,PAP,South Korea,Paper,USD/ton,547.8439,761310.5727,KRW,1389.648745,49874,4.131,recession,-0.376,false
2020-05,2020,5,2,MX,STL,Mexico,Steel,USD/ton,332.7935,5834.0754,MXN,17.530619,65056,7.995,recession,8.558,false
2020-05,2020,5,2,MX,COP,Mexico,Copper,USD/ton,4163.8288,73965.6834,MXN,17.763863,26240,8.235,recession,0.672,false
2020-05,2020,5,2,MX,PLA,Mexico,Plastic,USD/ton,818.9516,14775.526,MXN,18.042002,10311,4.89,recession,2.542,false
2020-05,2020,5,2,MX,CTN,Mexico,Cotton,USD/ton,1070.1481,18758.8842,MXN,17.529241,45866,6.431,recession,-1.231,false
2020-05,2020,5,2,MX,SLC,Mexico,Silicon,USD/ton,1863.6051,33182.3331,MXN,17.805453,17122,10.112,recession,3.177,false
2020-05,2020,5,2,MX,ALM,Mexico,Aluminum,USD/ton,1382.8391,24519.1328,MXN,17.731009,9416,5.649,recession,1.853,false
2020-05,2020,5,2,MX,LIT,Mexico,Lithium,USD/ton,21882.1629,388528.6021,MXN,17.755494,6041,24.176,recession,-26.218,true
2020-05,2020,5,2,MX,NIC,Mexico,Nickel,USD/ton,14461.6001,256348.644,MXN,17.726161,17095,12.306,recession,0.873,false
2020-05,2020,5,2,MX,REE,Mexico,Rare Earth,USD/ton,49033.8204,878267.5917,MXN,17.911466,32991,19.412,recession,-4.035,false
2020-05,2020,5,2,MX,SEM,Mexico,Semiconductors,USD/unit,5.1696,90.5671,MXN,17.51903,49217,11.091,recession,3.116,false
2020-05,2020,5,2,MX,RBR,Mexico,Rubber,USD/ton,1076.5857,19166.8761,MXN,17.80339,25260,6.126,recession,-0.359,false
2020-05,2020,5,2,MX,TIM,Mexico,Timber,USD/m³,259.6115,4638.7391,MXN,17.868001,3578,7.833,recession,2.379,false
2020-05,2020,5,2,MX,CEM,Mexico,Cement,USD/ton,91.4468,1649.2104,MXN,18.034639,3850,8.756,recession,13.587,false
2020-05,2020,5,2,MX,GLS,Mexico,Glass,USD/ton,623.3722,11055.1191,MXN,17.73438,26812,5.456,recession,1.303,false
2020-05,2020,5,2,MX,PAP,Mexico,Paper,USD/ton,472.9877,8372.3781,MXN,17.701047,45511,4.02,recession,-0.056,false
2020-05,2020,5,2,TH,STL,Thailand,Steel,USD/ton,310.3662,11248.314,THB,36.242066,92077,8.485,recession,9.957,false
2020-05,2020,5,2,TH,COP,Thailand,Copper,USD/ton,3891.6878,141664.1734,THB,36.401731,5339,8.392,recession,1.119,false
2020-05,2020,5,2,TH,PLA,Thailand,Plastic,USD/ton,758.9985,27526.6316,THB,36.267042,17458,4.959,recession,2.74,false
2020-05,2020,5,2,TH,CTN,Thailand,Cotton,USD/ton,1002.5071,36419.1561,THB,36.328078,28988,7.063,recession,3.037,false
2020-05,2020,5,2,TH,SLC,Thailand,Silicon,USD/ton,1729.7703,63651.1026,THB,36.79743,31081,9.928,recession,2.652,false
2020-05,2020,5,2,TH,ALM,Thailand,Aluminum,USD/ton,1266.8634,46979.7908,THB,37.083548,54655,5.376,recession,1.073,false
2020-05,2020,5,2,TH,LIT,Thailand,Lithium,USD/ton,21448.7289,799693.5837,THB,37.283962,14691,23.324,recession,-23.784,true
2020-05,2020,5,2,TH,NIC,Thailand,Nickel,USD/ton,13193.1812,476374.1881,THB,36.107606,7468,12.247,recession,0.704,false
2020-05,2020,5,2,TH,REE,Thailand,Rare Earth,USD/ton,42903.6412,1563543.6981,THB,36.443147,46727,22.081,recession,-11.66,false
2020-05,2020,5,2,TH,SEM,Thailand,Semiconductors,USD/unit,4.7208,175.967,THB,37.275099,6503,10.658,recession,1.88,false
2020-05,2020,5,2,TH,RBR,Thailand,Rubber,USD/ton,991.2307,36461.2939,THB,36.783862,35253,6.213,recession,-0.608,false
2020-05,2020,5,2,TH,TIM,Thailand,Timber,USD/m³,225.575,8287.6558,THB,36.740138,6410,7.627,recession,-1.791,false
2020-05,2020,5,2,TH,CEM,Thailand,Cement,USD/ton,84.6477,3060.8669,THB,36.160061,36074,8.683,recession,13.379,false
2020-05,2020,5,2,TH,GLS,Thailand,Glass,USD/ton,571.958,21093.3779,THB,36.879244,48626,5.191,recession,-0.546,false
2020-05,2020,5,2,TH,PAP,Thailand,Paper,USD/ton,438.1291,15928.8119,THB,36.356436,10667,4.2,recession,0.572,false
2020-05,2020,5,2,PL,STL,Poland,Steel,USD/ton,348.169,1434.6628,PLN,4.120593,36926,7.541,recession,7.261,false
2020-05,2020,5,2,PL,COP,Poland,Copper,USD/ton,4548.3872,18773.3026,PLN,4.127464,13716,8.787,recession,2.248,false
2020-05,2020,5,2,PL,PLA,Poland,Plastic,USD/ton,852.7809,3574.3326,PLN,4.191385,27524,4.313,recession,0.895,false
2020-05,2020,5,2,PL,CTN,Poland,Cotton,USD/ton,1127.7099,4658.6787,PLN,4.131097,36230,6.291,recession,0.831,false
2020-05,2020,5,2,PL,SLC,Poland,Silicon,USD/ton,1898.5461,7818.7305,PLN,4.118273,23033,11.332,recession,-6.662,false
2020-05,2020,5,2,PL,ALM,Poland,Aluminum,USD/ton,1410.2338,5894.3027,PLN,4.179664,76237,5.907,recession,-2.593,false
2020-05,2020,5,2,PL,LIT,Poland,Lithium,USD/ton,22975.8406,93644.1315,PLN,4.075765,44907,32.491,recession,49.975,true
2020-05,2020,5,2,PL,NIC,Poland,Nickel,USD/ton,14788.9372,60867.2445,PLN,4.115728,38828,12.113,recession,0.322,false
2020-05,2020,5,2,PL,REE,Poland,Rare Earth,USD/ton,51398.3079,211772.9485,PLN,4.120232,20799,19.87,recession,-5.343,false
2020-05,2020,5,2,PL,SEM,Poland,Semiconductors,USD/unit,5.3265,21.9675,PLN,4.124187,5217,10.409,recession,1.169,false
2020-05,2020,5,2,PL,RBR,Poland,Rubber,USD/ton,1123.1391,4671.8513,PLN,4.159637,21963,7.198,recession,3.422,false
2020-05,2020,5,2,PL,TIM,Poland,Timber,USD/m³,268.7284,1104.3405,PLN,4.109504,16744,7.406,recession,1.16,false
2020-05,2020,5,2,PL,CEM,Poland,Cement,USD/ton,95.7963,398.5883,PLN,4.160791,74119,7.12,recession,8.914,false
2020-05,2020,5,2,PL,GLS,Poland,Glass,USD/ton,657.1658,2735.8253,PLN,4.163067,39493,5.372,recession,1.063,false
2020-05,2020,5,2,PL,PAP,Poland,Paper,USD/ton,492.2873,2030.0159,PLN,4.12364,5927,4.07,recession,-0.201,false
2020-05,2020,5,2,TR,STL,Turkey,Steel,USD/ton,323.5604,9053.2015,TRY,27.97994,64505,8.285,recession,9.387,false
2020-05,2020,5,2,TR,COP,Turkey,Copper,USD/ton,4001.0575,112286.2432,TRY,28.064141,2381,9.272,recession,3.634,false
2020-05,2020,5,2,TR,PLA,Turkey,Plastic,USD/ton,783.399,21843.4019,TRY,27.882855,16424,4.292,recession,-0.833,false
2020-05,2020,5,2,TR,CTN,Turkey,Cotton,USD/ton,1027.8217,28467.9571,TRY,27.697368,49879,6.139,recession,0.396,false
2020-05,2020,5,2,TR,SLC,Turkey,Silicon,USD/ton,1920.8097,53472.295,TRY,27.838413,20046,11.118,recession,6.052,false
2020-05,2020,5,2,TR,ALM,Turkey,Aluminum,USD/ton,1333.458,37145.0184,TRY,27.85616,6332,6.006,recession,2.874,false
2020-05,2020,5,2,TR,LIT,Turkey,Lithium,USD/ton,19955.6143,554769.3695,TRY,27.800165,34336,29.166,recession,40.475,true
2020-05,2020,5,2,TR,NIC,Turkey,Nickel,USD/ton,13658.566,378959.0907,TRY,27.745159,27992,13.629,recession,-4.653,false
2020-05,2020,5,2,TR,REE,Turkey,Rare Earth,USD/ton,49352.5807,1371966.4992,TRY,27.799286,13596,19.955,recession,5.587,false
2020-05,2020,5,2,TR,SEM,Turkey,Semiconductors,USD/unit,4.934,138.6896,TRY,28.108763,2619,10.223,recession,-0.638,false
2020-05,2020,5,2,TR,RBR,Turkey,Rubber,USD/ton,1041.5077,29027.4302,TRY,27.870587,10532,7.271,recession,3.63,false
2020-05,2020,5,2,TR,TIM,Turkey,Timber,USD/m³,241.7188,6686.2633,TRY,27.661333,5239,7.116,recession,0.332,false
2020-05,2020,5,2,TR,CEM,Turkey,Cement,USD/ton,88.5916,2446.7005,TRY,27.617736,21882,9.036,recession,14.388,false
2020-05,2020,5,2,TR,GLS,Turkey,Glass,USD/ton,598.9607,16498.9385,TRY,27.545943,16515,5.118,recession,0.337,false
2020-05,2020,5,2,TR,PAP,Turkey,Paper,USD/ton,455.2848,12680.5623,TRY,27.851933,17039,4.19,recession,0.543,false
2020-05,2020,5,2,ZA,STL,South Africa,Steel,USD/ton,315.1965,6043.4015,ZAR,19.173439,107981,7.107,recession,6.02,false
2020-05,2020,5,2,ZA,COP,South Africa,Copper,USD/ton,3942.1606,75860.9512,ZAR,19.243496,47292,8.775,recession,-2.213,false
2020-05,2020,5,2,ZA,PLA,South Africa,Plastic,USD/ton,754.5491,14459.6533,ZAR,19.163304,9043,4.35,recession,1.0,false
2020-05,2020,5,2,ZA,CTN,South Africa,Cotton,USD/ton,1010.51,19113.6495,ZAR,18.914855,11656,6.419,recession,1.196,false
2020-05,2020,5,2,ZA,SLC,South Africa,Silicon,USD/ton,1735.7906,33418.2985,ZAR,19.252495,37506,10.162,recession,3.319,false
2020-05,2020,5,2,ZA,ALM,South Africa,Aluminum,USD/ton,1322.8126,25367.6899,ZAR,19.177085,72897,5.13,recession,0.371,false
