date,currency,country_code,rate_to_usd,volatility_30d
2022-02,CNY,CN,7.383963,0.02399
2022-02,USD,US,1.024271,0.02399
2022-02,EUR,DE,0.889445,0.02399
2022-02,JPY,JP,149.871145,0.02399
2022-02,VND,VN,24919.602266,0.02399
2022-02,BRL,BR,5.040421,0.02399
2022-02,KRW,KR,1318.438686,0.02399
2022-02,MXN,MX,17.699959,0.02399
2022-02,THB,TH,35.643681,0.02399
2022-02,PLN,PL,4.174881,0.02399
2022-02,TRY,TR,27.235979,0.02399
2022-02,ZAR,ZA,19.181571,0.02399
2022-02,AUD,AU,1.527539,0.02399
2022-02,CAD,CA,1.407316,0.02399
2022-03,INR,IN,80.515268,0.02362
2022-03,CNY,CN,7.303218,0.02362
2022-03,USD,US,1.022832,0.02362
2022-03,EUR,DE,0.885494,0.02362
2022-03,JPY,JP,150.541714,0.02362
2022-03,VND,VN,24894.023323,0.02362
2022-03,BRL,BR,5.04986,0.02362
2022-03,KRW,KR,1306.744136,0.02362
2022-03,MXN,MX,17.873,0.02362
2022-03,THB,TH,35.930096,0.02362
2022-03,PLN,PL,4.0602,0.02362
2022-03,TRY,TR,27.131648,0.02362
2022-03,ZAR,ZA,18.99515,0.02362
2022-03,AUD,AU,1.532052,0.02362
2022-03,CAD,CA,1.398125,0.02362
2022-04,INR,IN,80.51288,0.0227
2022-04,CNY,CN,7.375563,0.0227
2022-04,USD,US,1.02696,0.0227
2022-04,EUR,DE,0.902729,0.0227
2022-04,JPY,JP,149.866331,0.0227
2022-04,VND,VN,25227.716857,0.0227
2022-04,BRL,BR,5.029125,0.0227
2022-04,KRW,KR,1292.62432,0.0227
2022-04,MXN,MX,17.56372,0.0227
2022-04,THB,TH,35.470311,0.0227
2022-04,PLN,PL,4.099895,0.0227
2022-04,TRY,TR,26.740575,0.0227
2022-04,ZAR,ZA,19.062461,0.0227
2022-04,AUD,AU,1.51692,0.0227
2022-04,CAD,CA,1.40401,0.0227
2022-05,INR,IN,80.599031,0.02126
2022-05,CNY,CN,7.283841,0.02126
2022-05,USD,US,1.026829,0.02126
2022-05,EUR,DE,0.905469,0.02126
2022-05,JPY,JP,150.131075,0.02126
2022-05,VND,VN,25371.830929,0.02126
2022-05,BRL,BR,5.046397,0.02126
2022-05,KRW,KR,1298.579648,0.02126
2022-05,MXN,MX,17.544893,0.02126
2022-05,THB,TH,35.633094,0.02126
2022-05,PLN,PL,4.150149,0.02126
2022-05,TRY,TR,27.288763,0.02126
2022-05,ZAR,ZA,18.987977,0.02126
2022-05,AUD,AU,1.543611,0.02126
2022-05,CAD,CA,1.398908,0.02126
2022-06,INR,IN,79.425659,0.01935
2022-06,CNY,CN,7.345967,0.01935
2022-06,USD,US,1.028085,0.01935
2022-06,EUR,DE,0.896685,0.01935
2022-06,JPY,JP,150.521283,0.01935
2022-06,VND,VN,25243.7189,0.01935
2022-06,BRL,BR,4.957723,0.01935
2022-06,KRW,KR,1313.31368,0.01935
2022-06,MXN,MX,17.808781,0.01935
2022-06,THB,TH,34.820425,0.01935
2022-06,PLN,PL,4.12511,0.01935
2022-06,TRY,TR,27.45916,0.01935
2022-06,ZAR,ZA,18.961701,0.01935
2022-06,AUD,AU,1.54719,0.01935
2022-06,CAD,CA,1.408987,0.01935
2022-07,INR,IN,79.435139,0.01701
2022-07,CNY,CN,7.290579,0.01701
2022-07,USD,US,1.034994,0.01701
2022-07,EUR,DE,0.896771,0.01701
2022-07,JPY,JP,151.049966,0.01701
2022-07,VND,VN,25541.424444,0.01701
2022-07,BRL,BR,4.991645,0.01701
2022-07,KRW,KR,1314.472862,0.01701
2022-07,MXN,MX,17.386018,0.01701
2022-07,THB,TH,35.365189,0.01701
2022-07,PLN,PL,4.148336,0.01701
2022-07,TRY,TR,27.163178,0.01701
2022-07,ZAR,ZA,19.355736,0.01701
2022-07,AUD,AU,1.543637,0.01701
2022-07,CAD,CA,1.393509,0.01701
2022-08,INR,IN,80.37773,0.0143
2022-08,CNY,CN,7.275824,0.0143
2022-08,USD,US,1.039345,0.0143
2022-08,EUR,DE,0.886361,0.0143
2022-08,JPY,JP,148.533796,0.0143
2022-08,VND,VN,25159.420248,0.0143
2022-08,BRL,BR,4.954406,0.0143
2022-08,KRW,KR,1309.224527,0.0143
2022-08,MXN,MX,17.183161,0.0143
2022-08,THB,TH,34.867471,0.0143
2022-08,PLN,PL,4.093319,0.0143
2022-08,TRY,TR,27.696177,0.0143
2022-08,ZAR,ZA,19.081665,0.0143
2022-08,AUD,AU,1.550094,0.0143
2022-08,CAD,CA,1.418891,0.0143
2022-09,INR,IN,81.10838,0.01132
2022-09,CNY,CN,7.244887,0.01132
2022-09,USD,US,1.032905,0.01132
2022-09,EUR,DE,0.893258,0.01132
2022-09,JPY,JP,148.420785,0.01132
2022-09,VND,VN,25530.482329,0.01132
2022-09,BRL,BR,4.903987,0.01132
2022-09,KRW,KR,1311.752782,0.01132
2022-09,MXN,MX,17.326788,0.01132
2022-09,THB,TH,35.323538,0.01132
2022-09,PLN,PL,4.084717,0.01132
2022-09,TRY,TR,27.421709,0.01132
2022-09,ZAR,ZA,19.435056,0.01132
2022-09,AUD,AU,1.546616,0.01132
2022-09,CAD,CA,1.394632,0.01132
2022-10,INR,IN,79.809649,0.00813
2022-10,CNY,CN,7.211552,0.00813
2022-10,USD,US,1.041173,0.00813
2022-10,EUR,DE,0.892033,0.00813
2022-10,JPY,JP,149.615755,0.00813
2022-10,VND,VN,25194.540218,0.00813
2022-10,BRL,BR,4.955493,0.00813
2022-10,KRW,KR,1285.749913,0.00813
2022-10,MXN,MX,17.343818,0.00813
2022-10,THB,TH,35.121932,0.00813
2022-10,PLN,PL,4.103672,0.00813
2022-10,TRY,TR,27.28454,0.00813
2022-10,ZAR,ZA,19.007523,0.00813
2022-10,AUD,AU,1.571244,0.00813
2022-10,CAD,CA,1.390453,0.00813
2022-11,INR,IN,80.745317,0.00483
2022-11,CNY,CN,7.274636,0.00483
2022-11,USD,US,1.032019,0.00483
2022-11,EUR,DE,0.891651,0.00483
2022-11,JPY,JP,143.746585,0.00483
2022-11,VND,VN,25275.570256,0.00483
2022-11,BRL,BR,4.88704,0.00483
2022-11,KRW,KR,1304.709124,0.00483
2022-11,MXN,MX,17.502569,0.00483
2022-11,THB,TH,34.729582,0.00483
2022-11,PLN,PL,4.087809,0.00483
2022-11,TRY,TR,27.370399,0.00483
2022-11,ZAR,ZA,19.150762,0.00483
2022-11,AUD,AU,1.557084,0.00483
2022-11,CAD,CA,1.394211,0.00483
2022-12,INR,IN,81.372155,0.0065
2022-12,CNY,CN,7.23935,0.0065
2022-12,USD,US,1.045536,0.0065
2022-12,EUR,DE,0.892407,0.0065
2022-12,JPY,JP,147.606775,0.0065
2022-12,VND,VN,25217.066301,0.0065
2022-12,BRL,BR,4.918218,0.0065
2022-12,KRW,KR,1270.321568,0.0065
2022-12,MXN,MX,17.285458,0.0065
2022-12,THB,TH,34.807768,0.0065
2022-12,PLN,PL,4.104782,0.0065
2022-12,TRY,TR,27.852099,0.0065
2022-12,ZAR,ZA,18.978554,0.0065
2022-12,AUD,AU,1.567638,0.0065
2022-12,CAD,CA,1.394944,0.0065
2023-01,INR,IN,81.749968,0.00976
2023-01,CNY,CN,7.236682,0.00976
2023-01,USD,US,1.036562,0.00976
2023-01,EUR,DE,0.898934,0.00976
2023-01,JPY,JP,146.814243,0.00976
2023-01,VND,VN,25326.338062,0.00976
2023-01,BRL,BR,4.997633,0.00976
2023-01,KRW,KR,1287.847932,0.00976
2023-01,MXN,MX,17.194205,0.00976
2023-01,THB,TH,34.365969,0.00976
2023-01,PLN,PL,4.018838,0.00976
2023-01,TRY,TR,27.938457,0.00976
2023-01,ZAR,ZA,19.299262,0.00976
2023-01,AUD,AU,1.559842,0.00976
2023-01,CAD,CA,1.387181,0.00976
2023-02,INR,IN,82.577952,0.01286
2023-02,CNY,CN,7.196249,0.01286
2023-02,USD,US,1.037551,0.01286
2023-02,EUR,DE,0.880435,0.01286
2023-02,JPY,JP,145.837133,0.01286
2023-02,VND,VN,25723.432985,0.01286
2023-02,BRL,BR,4.993399,0.01286
2023-02,KRW,KR,1279.861473,0.01286
2023-02,MXN,MX,17.279292,0.01286
2023-02,THB,TH,34.6687,0.01286
2023-02,PLN,PL,4.087696,0.01286
2023-02,TRY,TR,27.591797,0.01286
2023-02,ZAR,ZA,19.183685,0.01286
2023-02,AUD,AU,1.570848,0.01286
2023-02,CAD,CA,1.385755,0.01286
2023-03,INR,IN,81.254111,0.01571
2023-03,CNY,CN,7.030788,0.01571
2023-03,USD,US,1.024488,0.01571
2023-03,EUR,DE,0.887552,0.01571
2023-03,JPY,JP,146.572367,0.01571
2023-03,VND,VN,25665.80745,0.01571
2023-03,BRL,BR,4.914336,0.01571
2023-03,KRW,KR,1282.771842,0.01571
2023-03,MXN,MX,17.28896,0.01571
2023-03,THB,TH,35.065693,0.01571
2023-03,PLN,PL,4.035347,0.01571
2023-03,TRY,TR,27.298683,0.01571
2023-03,ZAR,ZA,18.992688,0.01571
2023-03,AUD,AU,1.571048,0.01571
2023-03,CAD,CA,1.383347,0.01571
2023-04,INR,IN,81.755023,0.01824
2023-04,CNY,CN,7.224285,0.01824
2023-04,USD,US,1.023325,0.01824
2023-04,EUR,DE,0.897489,0.01824
2023-04,JPY,JP,146.741199,0.01824
2023-04,VND,VN,25587.059767,0.01824
2023-04,BRL,BR,4.961969,0.01824
2023-04,KRW,KR,1297.345178,0.01824
2023-04,MXN,MX,17.091666,0.01824
2023-04,THB,TH,34.539119,0.01824
2023-04,PLN,PL,4.002399,0.01824
2023-04,TRY,TR,27.670885,0.01824
2023-04,ZAR,ZA,19.091798,0.01824
2023-04,AUD,AU,1.580195,0.01824
2023-04,CAD,CA,1.397962,0.01824
2023-05,INR,IN,82.11122,0.02037
2023-05,CNY,CN,7.21865,0.02037
2023-05,USD,US,1.039413,0.02037
2023-05,EUR,DE,0.883989,0.02037
2023-05,JPY,JP,146.581716,0.02037
2023-05,VND,VN,25317.659291,0.02037
2023-05,BRL,BR,4.865915,0.02037
2023-05,KRW,KR,1276.376163,0.02037
2023-05,MXN,MX,17.295302,0.02037
2023-05,THB,TH,34.733131,0.02037
2023-05,PLN,PL,3.988628,0.02037
2023-05,TRY,TR,27.974427,0.02037
2023-05,ZAR,ZA,18.730724,0.02037
2023-05,AUD,AU,1.566255,0.02037
2023-05,CAD,CA,1.399448,0.02037
2023-06,INR,IN,82.424182,0.02205
2023-06,CNY,CN,7.19151,0.02205
2023-06,USD,US,1.036121,0.02205
2023-06,EUR,DE,0.893804,0.02205
2023-06,JPY,JP,144.847232,0.02205
2023-06,VND,VN,25186.537806,0.02205
2023-06,BRL,BR,4.831547,0.02205
2023-06,KRW,KR,1296.274105,0.02205
2023-06,MXN,MX,17.051787,0.02205
2023-06,THB,TH,34.498811,0.02205
2023-06,PLN,PL,3.954916,0.02205
2023-06,TRY,TR,27.826737,0.02205
2023-06,ZAR,ZA,18.942605,0.02205
2023-06,AUD,AU,1.579432,0.02205
2023-06,CAD,CA,1.368629,0.02205
2023-07,INR,IN,82.940172,0.02323
2023-07,CNY,CN,7.261165,0.02323
2023-07,USD,US,1.019629,0.02323
2023-07,EUR,DE,0.897148,0.02323
2023-07,JPY,JP,146.404524,0.02323
2023-07,VND,VN,25297.75131,0.02323
2023-07,BRL,BR,4.832552,0.02323
2023-07,KRW,KR,1262.774713,0.02323
2023-07,MXN,MX,16.981034,0.02323
2023-07,THB,TH,34.066207,0.02323
2023-07,PLN,PL,3.947525,0.02323
2023-07,TRY,TR,27.777647,0.02323
2023-07,ZAR,ZA,18.733689,0.02323
2023-07,AUD,AU,1.559188,0.02323
2023-07,CAD,CA,1.374975,0.02323
2023-08,INR,IN,83.162384,0.02387
2023-08,CNY,CN,7.116124,0.02387
2023-08,USD,US,1.013765,0.02387
2023-08,EUR,DE,0.87686,0.02387
2023-08,JPY,JP,144.124524,0.02387
2023-08,VND,VN,25062.867519,0.02387
2023-08,BRL,BR,4.845088,0.02387
2023-08,KRW,KR,1287.04383,0.02387
2023-08,MXN,MX,17.157128,0.02387
2023-08,THB,TH,34.605639,0.02387
2023-08,PLN,PL,4.028069,0.02387
2023-08,TRY,TR,27.629988,0.02387
2023-08,ZAR,ZA,18.945004,0.02387
2023-08,AUD,AU,1.568974,0.02387
2023-08,CAD,CA,1.393681,0.02387
2023-09,INR,IN,82.958495,0.02397
2023-09,CNY,CN,7.072563,0.02397
2023-09,USD,US,1.026639,0.02397
2023-09,EUR,DE,0.897914,0.02397
2023-09,JPY,JP,146.429048,0.02397
2023-09,VND,VN,25217.364036,0.02397
2023-09,BRL,BR,4.837538,0.02397
2023-09,KRW,KR,1281.944151,0.02397
2023-09,MXN,MX,16.969748,0.02397
2023-09,THB,TH,34.55389,0.02397
2023-09,PLN,PL,3.944536,0.02397
2023-09,TRY,TR,27.600556,0.02397
2023-09,ZAR,ZA,19.068354,0.02397
2023-09,AUD,AU,1.570501,0.02397
2023-09,CAD,CA,1.36629,0.02397
2023-10,INR,IN,83.160335,0.02351
2023-10,CNY,CN,7.055925,0.02351
2023-10,USD,US,1.025596,0.02351
2023-10,EUR,DE,0.895389,0.02351
2023-10,JPY,JP,146.497498,0.02351
2023-10,VND,VN,25798.931964,0.02351
2023-10,BRL,BR,4.82378,0.02351
2023-10,KRW,KR,1277.647985,0.02351
2023-10,MXN,MX,16.977597,0.02351
2023-10,THB,TH,34.746973,0.02351
2023-10,PLN,PL,3.902217,0.02351
2023-10,TRY,TR,27.926534,0.02351
2023-10,ZAR,ZA,18.491308,0.02351
2023-10,AUD,AU,1.589443,0.02351
2023-10,CAD,CA,1.381961,0.02351
2023-11,INR,IN,83.42536,0.02251
2023-11,CNY,CN,7.055468,0.02251
2023-11,USD,US,1.027429,0.02251
2023-11,EUR,DE,0.900314,0.02251
2023-11,JPY,JP,145.321554,0.02251
2023-11,VND,VN,24937.262794,0.02251
2023-11,BRL,BR,4.794765,0.02251
2023-11,KRW,KR,1283.053408,0.02251
2023-11,MXN,MX,16.986701,0.02251
2023-11,THB,TH,33.932857,0.02251
2023-11,PLN,PL,4.003491,0.02251
2023-11,TRY,TR,28.041456,0.02251
2023-11,ZAR,ZA,18.598108,0.02251
2023-11,AUD,AU,1.58875,0.02251
2023-11,CAD,CA,1.362125,0.02251
2023-12,INR,IN,82.654633,0.021
2023-12,CNY,CN,7.092336,0.021
2023-12,USD,US,1.025493,0.021
2023-12,EUR,DE,0.892583,0.021
2023-12,JPY,JP,144.483084,0.021
2023-12,VND,VN,25170.1086,0.021
2023-12,BRL,BR,4.824629,0.021
2023-12,KRW,KR,1272.190035,0.021
2023-12,MXN,MX,16.569146,0.021
2023-12,THB,TH,33.892134,0.021
2023-12,PLN,PL,3.8876,0.021
2023-12,TRY,TR,28.023259,0.021
2023-12,ZAR,ZA,18.533264,0.021
2023-12,AUD,AU,1.570932,0.021
2023-12,CAD,CA,1.363023,0.021
2024-01,INR,IN,83.282277,0.01902
2024-01,CNY,CN,7.002195,0.01902
2024-01,USD,US,1.024285,0.01902
2024-01,EUR,DE,0.893307,0.01902
2024-01,JPY,JP,146.104346,0.01902
2024-01,VND,VN,25146.107094,0.01902
2024-01,BRL,BR,4.809948,0.01902
2024-01,KRW,KR,1275.828409,0.01902
2024-01,MXN,MX,16.646869,0.01902
2024-01,THB,TH,33.853385,0.01902
2024-01,PLN,PL,3.967934,0.01902
2024-01,TRY,TR,27.836623,0.01902
2024-01,ZAR,ZA,18.896149,0.01902
2024-01,AUD,AU,1.570498,0.01902
2024-01,CAD,CA,1.359686,0.01902
2024-02,INR,IN,83.090086,0.01662
2024-02,CNY,CN,7.118554,0.01662
2024-02,USD,US,1.019692,0.01662
2024-02,EUR,DE,0.910078,0.01662
2024-02,JPY,JP,142.883505,0.01662
2024-02,VND,VN,24900.322075,0.01662
2024-02,BRL,BR,4.784776,0.01662
2024-02,KRW,KR,1283.315294,0.01662
2024-02,MXN,MX,16.690243,0.01662
2024-02,THB,TH,34.005544,0.01662
2024-02,PLN,PL,3.899575,0.01662
2024-02,TRY,TR,28.089029,0.01662
2024-02,ZAR,ZA,18.669991,0.01662
2024-02,AUD,AU,1.570309,0.01662
2024-02,CAD,CA,1.35855,0.01662
2024-03,INR,IN,82.288924,0.01387
2024-03,CNY,CN,6.965123,0.01387
2024-03,USD,US,1.009786,0.01387
2024-03,EUR,DE,0.893342,0.01387
2024-03,JPY,JP,142.972681,0.01387
2024-03,VND,VN,24760.506504,0.01387
2024-03,BRL,BR,4.776289,0.01387
2024-03,KRW,KR,1301.745669,0.01387
2024-03,MXN,MX,16.804842,0.01387
2024-03,THB,TH,33.806902,0.01387
2024-03,PLN,PL,3.952995,0.01387
2024-03,TRY,TR,28.466338,0.01387
2024-03,ZAR,ZA,18.445116,0.01387
2024-03,AUD,AU,1.574237,0.01387
2024-03,CAD,CA,1.349944,0.01387
2024-04,INR,IN,83.959263,0.01085
2024-04,CNY,CN,6.957191,0.01085
2024-04,USD,US,1.011729,0.01085
2024-04,EUR,DE,0.894453,0.01085
2024-04,JPY,JP,144.459946,0.01085
2024-04,VND,VN,25077.777925,0.01085
2024-04,BRL,BR,4.813507,0.01085
2024-04,KRW,KR,1311.998718,0.01085
2024-04,MXN,MX,16.705445,0.01085
2024-04,THB,TH,34.46556,0.01085
2024-04,PLN,PL,3.903428,0.01085
2024-04,TRY,TR,27.936509,0.01085
2024-04,ZAR,ZA,18.354682,0.01085
2024-04,AUD,AU,1.571837,0.01085
2024-04,CAD,CA,1.368418,0.01085
2024-05,INR,IN,84.938665,0.00764
2024-05,CNY,CN,6.963112,0.00764
2024-05,USD,US,1.006292,0.00764
2024-05,EUR,DE,0.895032,0.00764
2024-05,JPY,JP,143.197603,0.00764
2024-05,VND,VN,24493.896453,0.00764
2024-05,BRL,BR,4.819263,0.00764
2024-05,KRW,KR,1280.928055,0.00764
2024-05,MXN,MX,16.641049,0.00764
2024-05,THB,TH,34.402508,0.00764
2024-05,PLN,PL,3.90756,0.00764
2024-05,TRY,TR,27.833503,0.00764
2024-05,ZAR,ZA,18.330076,0.00764
2024-05,AUD,AU,1.565077,0.00764
2024-05,CAD,CA,1.34196,0.00764
2024-06,INR,IN,84.340556,0.00432
2024-06,CNY,CN,6.998603,0.00432
2024-06,USD,US,1.011248,0.00432
2024-06,EUR,DE,0.905943,0.00432
2024-06,JPY,JP,141.947622,0.00432
2024-06,VND,VN,24850.432107,0.00432
2024-06,BRL,BR,4.795758,0.00432
2024-06,KRW,KR,1292.559738,0.00432
2024-06,MXN,MX,16.967796,0.00432
2024-06,THB,TH,34.471869,0.00432
2024-06,PLN,PL,3.890141,0.00432
2024-06,TRY,TR,27.842161,0.00432
2024-06,ZAR,ZA,18.342329,0.00432
2024-06,AUD,AU,1.547949,0.00432
2024-06,CAD,CA,1.335937,0.00432
2024-07,INR,IN,84.610884,0.007
2024-07,CNY,CN,6.955828,0.007
2024-07,USD,US,0.985713,0.007
2024-07,EUR,DE,0.914236,0.007
2024-07,JPY,JP,145.35422,0.007
2024-07,VND,VN,24774.395135,0.007
2024-07,BRL,BR,4.75659,0.007
2024-07,KRW,KR,1306.240607,0.007
2024-07,MXN,MX,16.661854,0.007
2024-07,THB,TH,34.23232,0.007
2024-07,PLN,PL,3.903105,0.007
2024-07,TRY,TR,27.900533,0.007
2024-07,ZAR,ZA,18.407467,0.007
2024-07,AUD,AU,1.54206,0.007
2024-07,CAD,CA,1.348931,0.007
2024-08,INR,IN,84.328138,0.01024
2024-08,CNY,CN,6.947581,0.01024
2024-08,USD,US,1.010263,0.01024
2024-08,EUR,DE,0.906183,0.01024
2024-08,JPY,JP,144.242681,0.01024
2024-08,VND,VN,24754.861444,0.01024
2024-08,BRL,BR,4.774611,0.01024
2024-08,KRW,KR,1309.786528,0.01024
2024-08,MXN,MX,16.725674,0.01024
2024-08,THB,TH,34.446906,0.01024
2024-08,PLN,PL,3.875895,0.01024
2024-08,TRY,TR,27.90894,0.01024
2024-08,ZAR,ZA,18.292937,0.01024
2024-08,AUD,AU,1.552674,0.01024
2024-08,CAD,CA,1.335883,0.01024
2024-09,INR,IN,85.282621,0.0133
2024-09,CNY,CN,6.945125,0.0133
2024-09,USD,US,1.002097,0.0133
2024-09,EUR,DE,0.902855,0.0133
2024-09,JPY,JP,144.038668,0.0133
2024-09,VND,VN,24684.329506,0.0133
2024-09,BRL,BR,4.806836,0.0133
2024-09,KRW,KR,1294.365409,0.0133
2024-09,MXN,MX,16.622554,0.0133
2024-09,THB,TH,34.136944,0.0133
2024-09,PLN,PL,3.951486,0.0133
2024-09,TRY,TR,27.392883,0.0133
2024-09,ZAR,ZA,18.312123,0.0133
2024-09,AUD,AU,1.552272,0.0133
2024-09,CAD,CA,1.334609,0.0133
2024-10,INR,IN,85.370729,0.01611
2024-10,CNY,CN,6.902302,0.01611
2024-10,USD,US,1.005493,0.01611
2024-10,EUR,DE,0.916025,0.01611
2024-10,JPY,JP,142.893835,0.01611
2024-10,VND,VN,24553.150705,0.01611
2024-10,BRL,BR,4.846278,0.01611
2024-10,KRW,KR,1310.234527,0.01611
2024-10,MXN,MX,16.582191,0.01611
2024-10,THB,TH,34.649221,0.01611
2024-10,PLN,PL,3.908775,0.01611
2024-10,TRY,TR,27.647635,0.01611
2024-10,ZAR,ZA,18.122791,0.01611
2024-10,AUD,AU,1.56017,0.01611
2024-10,CAD,CA,1.336366,0.01611
2024-11,INR,IN,85.116721,0.01858
2024-11,CNY,CN,6.904395,0.01858
2024-11,USD,US,1.009698,0.01858
2024-11,EUR,DE,0.910433,0.01858
2024-11,JPY,JP,144.278563,0.01858
2024-11,VND,VN,24411.487183,0.01858
2024-11,BRL,BR,4.761596,0.01858
2024-11,KRW,KR,1299.174019,0.01858
2024-11,MXN,MX,16.725114,0.01858
2024-11,THB,TH,33.985467,0.01858
2024-11,PLN,PL,3.781115,0.01858
2024-11,TRY,TR,27.539359,0.01858
2024-11,ZAR,ZA,18.176102,0.01858
2024-11,AUD,AU,1.543982,0.01858
2024-11,CAD,CA,1.326554,0.01858
2024-12,INR,IN,85.127937,0.02065
2024-12,CNY,CN,6.911665,0.02065
2024-12,USD,US,0.979998,0.02065
2024-12,EUR,DE,0.913608,0.02065
2024-12,JPY,JP,142.866439,0.02065
2024-12,VND,VN,24399.913058,0.02065
2024-12,BRL,BR,4.657298,0.02065
2024-12,KRW,KR,1308.179261,0.02065
2024-12,MXN,MX,16.664806,0.02065
2024-12,THB,TH,35.042174,0.02065
2024-12,PLN,PL,3.921832,0.02065
2024-12,TRY,TR,27.853363,0.02065
2024-12,ZAR,ZA,18.514281,0.02065
2024-12,AUD,AU,1.543995,0.02065
2024-12,CAD,CA,1.310641,0.02065
